interview_id,turn_idx,turn_text,label,source,label_id
139777,3,"Yes. I think so. I just think what we had the last game, it just happened too fast. I think we missed easy shots early on in the game, and it just kind of snowballed from there. I think they attacked us early on in transition, attacked us in the post-ups and driving the basketball. To answer your question, yes.",NEGATIVE,gpt,0
139778,9,", I've heard that he's done that. I see everybody interacting. He's in there every morning with all of our other guys going through his lifts and his table times, and then he'll go out on the court and just kind of spot shoot around. But I think he's still very much communicating with everybody in the locker room.",NEUTRAL,gpt,1
159670,3,I don't know. We fought our way back. But just a lot of mistakes. We made too many minor mistakes that really hurt us. We got to clean that up in order to beat these guys.,NEGATIVE,gpt,0
109410,6,"Â Can you describe the level of treatment you're getting? LeBRON JAMES:Â Well, it gets to a point where you get sick and tired of seeing Mike Mancias.Â He's almost moved in with me.Â We have a very tight bond at this point.Â So it's okay.",POSITIVE,gpt,2
119232,9,"Well, I just think we've got to continue to do a great job of locking in what we're going to do defensively, what we want to do offensively. I think the guys have done a great job of doing that, and we've just got to continue to build on it, continue to get better each practice and each game.",POSITIVE,gpt,2
119217,7,"We've always been a great rebounding team. I think with Tristan and Kevin, LeBron's rebounding ability, Richard Jefferson had 10 rebounds tonight. Iman Shumpert is a great rebounder. We have always been a good rebounding team, and if we can get stops and get rebounds, we can get out and run in transition. FastScripts Transcript by ASAP Sports",POSITIVE,gpt,2
139984,4,I've watched George Hill since he was 15 years old in Indianapolis. Not surprised at all.,NEUTRAL,gpt,1
140017,4,"Yeah, we're all anxious to play. We're ready to get back out there. That left a bad taste in our mouths, so we want a chance to redeem ourselves.",POSITIVE,gpt,2
140325,5,"It sells. , TV every day and no way he can win, no way he can do this and that, and for some reason the negative press on the Cavs sells, so they've got to keep doing it.",NEGATIVE,gpt,0
98704,9,"Â It's all of it.Â , really.Â We looked at it.Â I don't know if we've been that poor, certainly in the way we've graded it.Â Since we put this team together across the board, that was about as poorly as we've played defensively, in all aspects of it. So it's the ball pressure.Â It's the commitment on the ball.Â It was the weak side.Â It was finishing possessions.Â It was doing it without fouling.Â It has to be much better, a much more committed effort.",NEGATIVE,gpt,0
140247,9,"I don't know. That guy amazes me every night, from the amount of minutes, the amount of years he got, the amount of fouls he gets on his body and guys he has hanging off his body. What he does night in, night out is something remarkable. That's why he's one of the best in the world if not the best. But it's very special. I'm very fortunate and blessed to have him on our side this time. I've been in the league for some years and ran across him on the other side and really hated his guts. But to have him on our side, it kind of lets me take a deep breath of fresh air. It's just something that you really can't explain what he's doing night in, night out. It's just something special.",POSITIVE,gpt,2
159882,0,"Yeah, they turned us over in the fourth quarter. Those were huge plays against the zone. A couple of times I just thought we tried to split through small seams. A couple Jimmy read the pass. He's done that all Playoffs against us. He's done it against others. It's easy for me to say be tough with the ball, be strong with the ball. Those guys are tremendous with their hands when you put Iguodala and Jimmy at the top of that zone. We got to do a better job of handling the ball. We got to do a better job of taking care of it. I thought that and just the rebounding, those multiple possessions where they got multiple rebounds, and our first-half shooting, probably did us in tonight.",NEGATIVE,gpt,0
